"Hogar","Factor","Comuna","Personas","Vehículos","BicicletasAdulto","BicicletasNino","IngresoHogar","Hombres","Mujeres","LicenciasdeConducir","PasesEscolares","Trabajadores","Estudiantes","Jubilados","DuenosdeCasa","Desempleados","Otros","Niños","Jovenes","AdultoJovenes","Adultos","AdultoMayores","Discapacidad","ViajesTrabajo","ViajesEstudio","ViajesOtro"
"4771","47.764549255371","PIRQUE","2","0","0","0","193000","2","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","2","0","0"
"4772","89.170082092285","MAIPU","3","0","0","0","660792","1","2","0","1","2","0","0","1","0","0","0","0","0","3","0","0","3","2","0"
"4773","142.2399597168","PUENTE ALTO","11","0","1","2","1025000","5","6","0","1","4","3","0","1","0","3","4","1","2","4","0","0","6","0","6"
"4774","63.800220489502","MAIPU","4","1","0","0","888000","2","2","1","0","2","0","1","0","0","1","0","0","0","3","1","2","2","0","1"
"4775","133.1272277832","LAS CONDES","2","2","0","0","1379253","1","1","2","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","0"
"4776","53.543743133545","SAN RAMON","2","0","0","0","412488","2","0","0","0","1","0","1","0","0","0","0","0","0","1","1","0","1","0","2"
"4777","75.576538085938","LAS CONDES","3","1","0","0","4524409","1","2","3","0","2","0","0","1","0","0","0","0","0","1","2","0","5","0","2"
"4778","91.027328491211","LA FLORIDA","4","0","1","1","460459","3","1","0","0","1","1","0","1","1","0","0","1","0","1","2","0","2","2","4"
"4779","210.86431884766","LO ESPEJO","1","0","0","0","98000","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","2","0","2"
"4780","88.27758026123","CERRILLOS","3","0","0","0","650000","1","2","0","1","2","1","0","0","0","0","0","0","1","2","0","0","3","2","0"
"4781","106.71324157715","PROVIDENCIA","1","1","0","0","400000","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","2","0"
"4782","97.797798156738","PADRE HURTADO","4","0","1","0","450000","3","1","0","0","2","0","0","1","0","1","0","0","2","2","0","0","3","0","2"
"4783","83.274200439453","PUDAHUEL","2","0","1","0","131000","0","2","0","0","0","0","1","0","1","0","0","0","0","1","1","0","0","0","4"
"4784","166.35299682617","COLINA","2","0","0","0","400000","0","2","0","0","1","0","0","1","0","0","0","0","0","2","0","0","2","0","2"
"4785","76.651351928711","QUILICURA","6","0","0","1","879887","3","3","0","1","3","2","0","0","0","1","1","1","2","2","0","0","6","2","0"
"4786","100.39987182617","QUILICURA","3","0","1","0","682352","2","1","0","1","1","1","1","0","0","0","0","1","0","1","1","1","2","2","0"
"4787","180.16116333008","PEÑALOLEN","4","2","0","2","1424103","2","2","2","0","2","2","0","0","0","0","0","2","0","2","0","0","4","0","0"
"4788","71.384101867676","VITACURA","1","0","1","98","112298","1","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0","2","0"
"4789","384.72830200195","SANTIAGO","4","1","2","1","2312238","1","3","2","1","2","1","0","0","0","1","0","1","1","2","0","0","2","1","12"
"4790","73.528167724609","QUILICURA","4","0","1","0","354143","3","1","0","1","1","2","0","1","0","0","0","2","2","0","0","0","2","4","4"
"4791","144.38816833496","CERRO NAVIA","3","0","0","0","760659","2","1","2","0","2","0","0","1","0","0","0","0","1","2","0","0","4","0","0"
"4792","67.867668151855","LA FLORIDA","3","1","0","0","550000","2","1","0","0","3","0","0","0","0","0","0","0","1","2","0","0","8","0","0"
"4793","70.310752868652","PUENTE ALTO","5","0","0","2","644045","1","4","0","0","2","2","0","1","0","1","0","2","1","1","1","0","4","0","2"
"4794","165.46055603027","PUDAHUEL","2","0","0","0","280000","1","1","0","0","0","0","2","0","0","2","0","0","0","0","2","2","0","0","2"
"4795","69.352577209473","PUENTE ALTO","4","0","0","0","80000","2","2","0","0","1","1","0","0","0","2","2","1","0","1","0","0","2","0","8"
"4796","102.30683135986","MAIPU","3","0","2","0","1155732","1","2","0","1","2","1","0","0","0","0","0","1","0","2","0","0","4","2","0"
"4797","49.447814941406","MACUL","4","1","1","0","1300000","2","2","2","0","1","1","0","1","0","1","1","1","0","2","0","0","2","2","4"
"4798","59.909992218018","PROVIDENCIA","4","1","2","0","1506705","4","0","2","1","2","1","1","1","1","0","0","0","1","2","1","0","2","0","2"
"4799","78.999771118164","LO BARNECHEA","4","1","0","0","761441","2","2","2","1","1","3","0","0","0","0","0","2","0","2","0","0","5","6","4"
"4800","62.44979095459","LAS CONDES","2","1","0","0","1783137","1","1","2","0","2","0","0","0","0","0","0","0","0","1","1","0","4","0","2"
"4801","198.34120178223","LA FLORIDA","3","3","0","0","1307940","2","1","3","0","2","0","1","0","0","0","0","0","0","2","1","0","4","2","1"
"4802","70.047203063965","PUENTE ALTO","5","0","0","3","900000","2","3","1","0","1","4","0","0","0","0","2","1","0","2","0","0","2","6","2"
"4803","101.34717559815","LA REINA","3","0","0","0","267508","1","2","0","1","1","1","0","1","0","0","0","0","0","3","0","0","2","2","0"
"4804","73.650047302246","PADRE HURTADO","3","0","1","1","237416","2","1","0","2","1","2","0","1","0","0","0","1","0","2","0","0","1","3","2"
"4805","193.03755187988","LA REINA","5","2","1","3","790101","3","2","1","1","1","3","0","1","0","0","1","2","0","2","0","0","4","0","11"
"4806","88.27758026123","CERRILLOS","3","0","2","0","550000","1","2","0","0","2","1","0","0","0","1","1","0","2","0","0","0","1","2","4"
"4807","124.81842041016","SAN JOAQUIN","2","0","0","0","403847","1","1","1","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0"
"4808","265.90328979492","LA FLORIDA","7","1","1","1","332704","3","4","1","0","1","1","1","1","2","1","0","2","0","5","0","1","2","2","0"
"4809","279.05960083008","SAN MIGUEL","1","0","0","0","139551","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","4"
"4810","115.88497161865","LA GRANJA","2","0","0","0","71095","0","2","0","1","0","1","0","1","0","0","0","0","0","2","0","0","0","2","6"
"4811","115.97164916992","QUINTA NORMAL","2","0","0","0","560051","0","2","0","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","0"
"4812","5.6164464950561","MELIPILLA","3","1","1","0","460129","1","2","2","1","2","1","0","0","0","0","0","0","1","2","0","0","0","2","2"
"4813","48.045867919922","PUDAHUEL","4","1","1","2","780000","3","1","1","0","2","2","0","0","0","0","0","2","0","2","0","0","2","0","9"
"4814","87.704307556152","SAN BERNARDO","3","1","0","0","373645","1","2","1","0","2","1","0","1","0","0","0","0","1","2","0","0","2","2","6"
"4815","126.6720199585","LO BARNECHEA","2","0","0","0","400000","1","1","0","0","2","0","1","0","0","0","0","0","0","1","1","0","4","0","0"
"4816","320.96228027344","SANTIAGO","2","1","1","0","450000","1","1","1","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","0"
"4817","115.55103302002","LO PRADO","3","0","1","0","398000","1","2","1","0","1","0","0","1","0","1","0","0","0","2","1","1","0","0","2"
"4818","105.55662536621","PUENTE ALTO","2","1","0","0","285441","1","1","2","0","0","0","1","1","0","0","0","0","0","2","0","0","0","0","4"
"4819","110.13025665283","SAN MIGUEL","2","1","0","0","800239","1","1","1","0","0","0","1","1","0","1","0","0","0","0","2","0","0","0","7"
"4820","216.0813293457","SANTIAGO","3","1","0","0","1057536","2","1","2","0","2","0","0","0","0","1","1","0","0","2","0","1","2","0","2"
"4821","187.2127532959","LA GRANJA","1","0","1","0","50000","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","2"
"4822","271.54373168945","ÑUÑOA","1","0","1","0","729528","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0","0","1","2","0"
"4823","90.424514770508","LA PINTANA","3","0","0","0","610000","3","0","0","0","3","0","0","0","0","0","0","0","0","2","1","0","6","0","0"
"4824","84.657104492188","MACUL","2","1","1","0","611347","2","0","1","0","2","0","0","0","0","0","0","0","1","1","0","0","5","0","1"
"4825","140.3602142334","LA GRANJA","2","0","0","0","245493","1","1","0","0","2","0","0","0","0","0","0","0","0","2","0","0","3","0","2"
"4826","63.841957092285","LA PINTANA","8","1","3","0","400000","3","5","0","1","2","2","0","2","0","2","2","2","2","2","0","0","4","4","0"
"4827","249.40995788574","MELIPILLA","7","0","0","0","378486","1","6","0","3","1","4","0","1","0","1","2","3","0","2","0","0","2","8","0"
"4828","53.490005493164","PUENTE ALTO","4","1","0","0","1030000","3","1","1","0","2","1","0","0","0","1","1","1","0","2","0","0","4","2","1"
"4829","421.55569458008","RECOLETA","6","1","2","0","320000","4","2","2","3","1","3","0","1","0","1","0","1","1","4","0","0","2","7","8"
"4830","115.84700012207","LAS CONDES","2","2","2","0","1598367","1","1","1","0","2","0","0","0","0","0","0","0","0","2","0","0","4","0","1"
"4831","478.30310058594","LA GRANJA","1","0","0","0","180000","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","4","0","0"
"4832","43.461647033691","PEDRO AGUIRRE CERDA","4","0","1","0","238000","3","1","0","0","0","0","1","1","1","2","0","0","0","2","2","2","0","0","8"
"4833","135.39665222168","RECOLETA","3","0","99","99","400000","2","1","0","0","2","0","0","1","0","0","0","0","0","2","1","0","4","0","2"
"4834","66.686370849609","MACUL","2","1","0","0","560467","1","1","2","0","1","0","0","1","0","0","0","0","0","0","2","0","2","0","2"
"4835","57.114608764648","PEÑALOLEN","5","0","2","1","1165972","2","3","0","1","3","1","0","0","0","1","0","1","0","4","0","1","6","2","0"
"4836","69.447830200195","LA FLORIDA","5","1","1","1","500000","2","3","1","2","1","3","0","1","0","0","1","0","1","3","0","0","0","9","5"
"4837","72.884460449219","LAMPA","2","1","1","0","523082","1","1","1","0","1","0","0","1","0","0","0","0","0","2","0","0","0","0","2"
"4838","81.480316162109","PUENTE ALTO","4","1","0","2","1250202","3","1","1","0","1","2","0","1","0","0","0","2","0","2","0","0","2","4","2"
"4839","296.4296875","LA FLORIDA","2","2","1","0","1300000","1","1","2","0","2","0","0","0","0","0","0","0","0","2","0","0","1","0","7"
"4840","45.621425628662","LA GRANJA","4","0","0","0","853947","2","2","1","0","4","0","0","0","0","0","0","0","0","3","1","0","8","0","0"
"4841","95.274528503418","RENCA","3","0","0","0","550000","0","3","0","0","2","0","0","0","0","1","1","0","0","2","0","0","2","0","4"
"4842","66.54158782959","SAN BERNARDO","5","0","0","2","210000","3","2","0","1","1","3","0","1","0","0","0","3","0","2","0","0","2","6","2"
"4843","109.00965118408","RECOLETA","4","0","1","0","1243589","2","2","1","0","4","0","0","0","0","0","0","0","2","2","0","0","8","0","0"
"4844","67.017700195312","PUENTE ALTO","5","1","1","1","509750","1","4","1","2","1","2","0","2","1","0","0","0","1","4","0","0","2","2","0"
"4845","232.08203125","LAMPA","1","0","0","0","371950","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"4846","101.59967803955","LA FLORIDA","2","1","0","0","132827","1","1","1","0","0","0","2","0","0","0","0","0","0","0","2","1","0","0","2"
"4847","34.519187927246","LAS CONDES","1","1","1","0","2221254","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","4"
"4848","27.802570343018","LO BARNECHEA","3","1","0","0","823048","0","3","1","1","1","2","0","0","0","0","0","1","1","1","0","0","1","3","5"
"4849","169.51173400879","SAN JOAQUIN","3","0","1","0","729355","1","2","0","0","3","0","0","0","0","0","0","0","1","2","0","0","6","0","0"
"4850","70.148857116699","SAN BERNARDO","4","0","1","0","458906","2","2","0","1","2","1","0","1","0","1","0","1","1","2","0","2","2","2","2"
"4851","62.089775085449","MAIPU","5","1","0","3","588635","2","3","1","1","2","3","0","0","0","0","0","3","0","2","0","0","2","6","4"
"4852","37.300296783447","ÑUÑOA","2","1","0","0","314902","1","1","1","0","0","0","1","1","0","1","0","0","0","0","2","0","0","0","4"
"4853","83.725151062012","MAIPU","5","0","1","0","180000","2","3","0","3","0","3","1","0","0","1","0","1","2","2","0","1","0","8","6"
"4854","82.198028564453","LAS CONDES","7","3","0","0","1613423","4","3","4","5","2","5","0","0","0","0","0","0","5","2","0","0","2","0","0"
"4855","90.139785766602","LA FLORIDA","2","2","0","0","1379469","1","1","2","1","1","1","0","0","0","0","0","0","0","2","0","0","2","2","0"
"4856","124.40098571777","RENCA","2","0","0","0","115031","1","1","0","0","0","0","0","1","1","0","0","0","0","2","0","0","0","0","0"
"4857","110.83685302734","LA FLORIDA","5","0","1","0","320000","3","2","0","1","1","2","1","1","0","0","0","2","0","2","1","1","2","4","6"
"4858","81.571548461914","RECOLETA","2","0","0","0","220000","1","1","0","1","1","1","0","0","0","0","0","0","1","1","0","0","2","2","2"
"4859","172.4012298584","LA PINTANA","1","0","1","0","66514","1","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","4"
"4860","45.342880249023","ÑUÑOA","4","1","0","0","1357960","2","2","2","0","2","1","0","0","0","1","1","1","0","2","0","0","0","2","5"
"4861","23.856168746948","PIRQUE","2","1","0","0","321775","1","1","1","0","0","0","1","1","0","0","0","0","0","1","1","0","0","0","2"
"4862","148.42716979981","PUENTE ALTO","3","0","0","0","280000","1","2","0","0","1","0","0","1","0","1","0","0","0","2","1","0","2","0","2"
"4863","77.236473083496","LA FLORIDA","4","1","0","0","442166","3","1","1","0","1","1","0","1","0","1","2","0","0","2","0","0","0","2","20"
"4864","108.87563323975","EL BOSQUE","3","1","0","0","408278","1","2","1","0","3","0","0","0","0","0","0","0","1","1","1","1","0","0","8"
"4865","75.680160522461","MAIPU","3","1","0","0","579109","1","2","1","1","1","1","0","1","0","0","0","0","1","2","0","0","2","2","2"
"4866","155.57797241211","LA FLORIDA","1","0","0","0","341950","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0"
"4867","19.976890563965","LA GRANJA","4","0","0","1","250000","3","1","0","0","1","1","0","1","0","1","1","1","1","1","0","0","0","0","6"
"4868","108.87120819092","PUENTE ALTO","3","0","0","1","127500","1","2","0","0","1","1","0","1","0","0","0","1","0","1","1","0","2","2","4"
"4869","100.47267150879","CERRILLOS","2","0","1","0","420000","0","2","0","0","1","0","1","0","0","1","0","0","0","1","1","0","2","0","0"
"4870","221.67185974121","CERRO NAVIA","5","0","1","0","350106","2","3","1","0","2","0","1","1","0","1","1","0","2","1","1","1","5","0","5"
"4871","120.54947662353","LO PRADO","2","0","0","0","320000","0","2","0","0","1","0","1","0","0","0","0","0","0","1","1","1","1","0","5"
"4872","88.546798706055","ESTACION CENTRAL","3","0","0","0","120000","0","3","0","0","0","1","1","1","0","0","0","1","0","1","1","1","0","2","0"
"4873","58.980178833008","QUILICURA","3","1","1","0","752098","2","1","1","1","1","1","0","1","0","0","0","1","1","1","0","0","2","2","3"
"4874","81.435943603516","PUDAHUEL","4","0","0","0","769525","2","2","0","0","2","0","1","1","0","0","0","0","0","3","1","1","4","0","6"
"4875","107.09455871582","LA PINTANA","3","1","2","1","670000","2","1","1","0","1","0","2","1","0","0","0","0","0","1","2","2","2","0","2"
"4876","32.619983673096","SAN BERNARDO","4","1","2","2","560000","2","2","2","0","2","2","0","0","0","0","0","2","0","1","1","0","4","4","11"
"4877","120.83116912842","LA CISTERNA","1","0","0","0","130000","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","4"
"4878","89.430107116699","SANTIAGO","2","0","1","0","682672","0","2","1","1","2","0","0","0","0","0","0","0","0","2","0","0","2","0","0"
"4879","143.31242370606","PEÑALOLEN","3","1","2","0","1078764","1","2","2","1","2","1","0","0","0","0","0","1","0","2","0","0","4","2","2"
"4880","39.335964202881","PIRQUE","3","0","0","0","547000","2","1","0","0","2","0","0","1","0","0","0","0","1","2","0","0","4","0","6"
"4881","254.9446105957","SANTIAGO","3","1","0","0","600431","2","1","1","1","1","0","1","1","0","2","0","0","0","1","2","2","2","0","0"
"4882","86.753173828125","ÑUÑOA","2","1","0","0","508314","1","1","2","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","6"
"4883","105.83818817139","MAIPU","3","0","0","0","283322","1","2","0","1","1","1","0","0","1","0","0","1","0","2","0","0","2","2","2"
"4884","112.94490814209","LA REINA","4","2","2","0","1865843","2","2","2","0","2","0","0","2","0","2","2","0","0","2","0","0","4","0","6"
"4885","221.11842346191","QUINTA NORMAL","1","0","0","0","782832","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","2","0","0"
"4886","82.910415649414","PUENTE ALTO","2","0","0","0","241842","0","2","0","0","0","0","2","0","0","0","0","0","0","1","1","1","0","0","0"
"4887","47.697463989258","MAIPU","4","1","1","0","630000","3","1","1","2","2","2","0","1","0","0","0","1","1","2","0","0","2","0","8"
"4888","119.17758178711","LO PRADO","4","0","0","0","240000","2","2","0","1","0","2","2","1","0","1","0","1","0","1","2","1","0","4","13"
"4889","89.775680541992","LA FLORIDA","3","1","0","0","448027","1","2","1","1","1","1","0","1","0","0","0","1","0","2","0","0","2","2","2"
"4890","22.431303024292","COLINA","4","0","0","0","750000","1","3","0","1","2","2","0","0","0","0","0","2","0","2","0","0","4","4","0"
"4891","155.18009948731","LA FLORIDA","4","0","0","0","1187432","3","1","0","2","4","1","0","0","0","0","0","0","1","3","0","0","6","0","2"
"4892","70.96183013916","ÑUÑOA","4","1","1","0","848325","1","3","1","0","2","2","0","0","0","0","0","2","0","2","0","0","2","4","5"
"4893","78.860176086426","SAN JOAQUIN","3","1","3","0","362313","2","1","1","0","1","1","0","1","0","0","0","1","0","2","0","0","2","2","4"
"4894","56.08056640625","CONCHALI","4","0","0","0","280000","2","2","0","2","1","2","0","1","0","0","0","1","1","2","0","0","2","4","2"
"4895","202.39733886719","LAS CONDES","3","3","3","0","1905786","2","1","2","0","1","0","1","2","0","1","0","0","0","1","2","0","2","0","8"
"4896","40.739814758301","LA FLORIDA","3","1","2","0","470000","1","2","2","1","3","1","0","0","0","0","0","0","1","2","0","0","2","2","0"
"4897","107.95255279541","SAN JOAQUIN","2","0","0","0","605611","0","2","0","0","1","0","1","0","0","0","0","0","0","1","1","1","2","0","2"
"4898","208.78096008301","SANTIAGO","1","0","0","0","240329","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2"
"4899","225.40615844727","LO ESPEJO","1","0","0","0","95202","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","4"
